2023-07-27 10:33:03.015 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:95)
2023-07-27 10:33:03.015 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
2023-07-27 10:33:03.015 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749)
2023-07-27 10:33:03.015 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:691)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - com.benewake.saleordersystem.controller.SaleOrderController$$EnhancerBySpringCGLIB$$aed5b549.selectList(<generated>)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - java.lang.reflect.Method.invoke(Method.java:498)
2023-07-27 10:33:03.016 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:105)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:878)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:792)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
2023-07-27 10:33:03.017 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040)
2023-07-27 10:33:03.018 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943)
2023-07-27 10:33:03.018 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
2023-07-27 10:33:03.018 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909)
2023-07-27 10:33:03.019 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - javax.servlet.http.HttpServlet.service(HttpServlet.java:652)
2023-07-27 10:33:03.019 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
2023-07-27 10:33:03.019 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - javax.servlet.http.HttpServlet.service(HttpServlet.java:733)
2023-07-27 10:33:03.020 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
2023-07-27 10:33:03.020 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2023-07-27 10:33:03.020 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
2023-07-27 10:33:03.021 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2023-07-27 10:33:03.021 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2023-07-27 10:33:03.022 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
2023-07-27 10:33:03.022 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
2023-07-27 10:33:03.022 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2023-07-27 10:33:03.022 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
2023-07-27 10:33:03.023 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
2023-07-27 10:33:03.024 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
2023-07-27 10:33:03.024 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
2023-07-27 10:33:03.024 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
2023-07-27 10:33:03.024 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:97)
2023-07-27 10:33:03.025 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:542)
2023-07-27 10:33:03.025 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:143)
2023-07-27 10:33:03.025 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
2023-07-27 10:33:03.025 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:78)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:374)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:888)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1597)
2023-07-27 10:33:03.026 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
2023-07-27 10:33:03.027 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
2023-07-27 10:33:03.027 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
2023-07-27 10:33:03.027 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
2023-07-27 10:33:03.027 [http-nio-8080-exec-6] ERROR c.b.s.c.a.ExceptionAdvice - [handleException,29] - java.lang.Thread.run(Thread.java:750)
